;stations_id;mess_datum;qn_3;fx;fm;qn_4;rsk;rskf;sdk;shk_tag;nm;vpm;pm;tmk;upm;txk;tnk;tgk;eor
22844;2667;2020-01-16 00:00:00+00:00;10;8.7;3.7;3;0.0;0;6.883;0;1.3;8.6;1012.9;8.2;79.38;12.5;0.9;-1.4;eor
22845;2667;2020-01-17 00:00:00+00:00;10;10.6;4.0;3;1.1;6;0.133;0;4.6;8.5;1006.05;8.3;77.54;10.4;5.0;2.7;eor
22846;2667;2020-01-18 00:00:00+00:00;10;8.6;3.4;3;1.7;6;1.35;0;5.7;6.7;1013.45;4.6;79.21;7.0;2.1;-0.3;eor
22847;2667;2020-01-19 00:00:00+00:00;10;5.1;1.9;3;0.5;8;0.433;0;6.7;7.0;1025.9;2.9;92.88;5.3;-0.8;-1.7;eor
22848;2667;2020-01-20 00:00:00+00:00;10;5.1;1.3;3;0.0;0;0.933;0;5.1;6.3;1034.65;1.3;93.96;5.4;-4.1;-5.7;eor
22849;2667;2020-01-21 00:00:00+00:00;10;4.6;1.6;3;0.0;0;7.117;0;0.6;4.9;1029.82;-0.6;85.04;6.3;-5.2;-7.4;eor
22850;2667;2020-01-22 00:00:00+00:00;10;4.5;1.2;3;0.0;8;0.0;0;6.9;5.5;1024.99;-1.0;96.08;1.2;-5.6;-7.9;eor
22851;2667;2020-01-23 00:00:00+00:00;10;6.7;2.4;3;0.0;0;0.0;0;6.9;6.2;1019.69;1.7;89.46;2.9;-2.5;-4.4;eor
22852;2667;2020-01-24 00:00:00+00:00;10;7.5;3.0;3;0.0;0;0.0;0;7.9;5.3;1012.32;0.4;84.21;1.0;-0.1;-0.5;eor
22853;2667;2020-01-25 00:00:00+00:00;10;6.2;3.0;3;0.0;0;0.0;0;8.0;6.2;1010.12;1.5;91.04;3.3;-0.2;-0.2;eor
22854;2667;2020-01-26 00:00:00+00:00;10;7.7;4.0;3;0.5;6;5.217;0;5.3;7.1;1005.26;4.4;84.83;9.2;0.5;-0.9;eor
22855;2667;2020-01-27 00:00:00+00:00;10;11.3;4.4;3;7.1;6;0.0;0;7.0;8.6;995.81;6.9;86.04;9.3;3.4;1.8;eor
22856;2667;2020-01-28 00:00:00+00:00;10;18.2;5.7;3;2.4;6;1.467;0;5.9;6.8;985.48;5.4;75.13;7.9;2.3;-0.7;eor
22857;2667;2020-01-29 00:00:00+00:00;10;14.7;4.9;3;1.1;8;0.583;0;7.0;6.4;996.67;4.7;74.58;6.7;3.4;1.4;eor
22858;2667;2020-01-30 00:00:00+00:00;10;9.9;4.1;3;2.0;6;1.317;0;7.1;8.2;997.87;7.8;76.75;13.1;5.0;2.7;eor
22859;2667;2020-01-31 00:00:00+00:00;10;14.4;4.0;3;0.4;6;3.367;0;6.9;11.2;997.66;12.3;78.58;15.9;9.3;7.0;eor
22860;2667;2020-02-01 00:00:00+00:00;10;13.7;4.3;3;13.1;6;0.05;0;6.8;10.7;994.96;10.8;82.25;12.1;8.2;5.5;eor
22861;2667;2020-02-02 00:00:00+00:00;10;15.1;5.2;3;3.6;6;0.0;0;7.8;9.5;998.26;9.6;78.38;13.8;5.8;5.2;eor
22862;2667;2020-02-03 00:00:00+00:00;10;14.7;5.2;3;17.1;6;0.133;0;7.3;9.4;1000.27;9.8;78.08;11.8;4.9;4.3;eor
22863;2667;2020-02-04 00:00:00+00:00;10;16.1;5.0;3;1.6;6;0.367;0;7.0;7.4;1003.21;4.7;86.29;6.5;3.8;3.1;eor
22864;2667;2020-02-05 00:00:00+00:00;10;7.2;2.6;3;0.0;0;5.517;0;4.8;6.7;1022.35;4.0;83.21;7.8;0.6;-1.6;eor
22865;2667;2020-02-06 00:00:00+00:00;10;3.6;1.7;3;0.0;6;0.167;0;5.7;6.1;1020.72;3.0;81.25;6.2;-1.6;-3.8;eor
22866;2667;2020-02-07 00:00:00+00:00;10;11.5;5.0;3;0.0;0;8.25;0;0.0;5.5;1015.06;3.1;72.71;8.0;-2.6;-4.9;eor
22867;2667;2020-02-08 00:00:00+00:00;10;8.2;4.3;3;0.1;6;0.0;0;6.9;6.5;1009.63;5.4;71.88;8.1;2.3;0.6;eor
22868;2667;2020-02-09 00:00:00+00:00;10;22.1;8.4;3;11.1;6;0.133;0;6.7;8.6;996.5;10.2;69.38;14.0;4.3;3.0;eor
22869;2667;2020-02-10 00:00:00+00:00;10;26.4;10.0;3;6.6;8;1.917;0;6.6;7.6;986.11;8.1;70.13;10.7;2.5;1.5;eor
22870;2667;2020-02-11 00:00:00+00:00;10;20.2;8.3;3;1.8;8;3.05;0;4.5;5.8;993.98;5.2;66.08;7.8;1.8;0.3;eor
22871;2667;2020-02-12 00:00:00+00:00;10;16.1;6.1;3;0.0;6;3.25;0;4.0;5.8;1003.0;4.8;67.63;8.6;1.2;-0.9;eor
22872;2667;2020-02-13 00:00:00+00:00;10;15.8;4.5;3;4.4;6;1.15;0;6.8;7.0;994.37;4.5;82.04;7.7;0.8;-1.0;eor
22873;2667;2020-02-14 00:00:00+00:00;10;10.3;3.8;3;0.1;6;0.017;0;7.4;7.8;1007.0;6.6;79.58;7.9;4.9;3.1;eor
22874;2667;2020-02-15 00:00:00+00:00;10;12.5;5.0;3;0.0;6;6.133;0;6.3;7.9;1007.26;8.6;71.04;13.2;4.0;2.0;eor
22875;2667;2020-02-16 00:00:00+00:00;10;23.0;8.2;3;0.8;6;0.783;0;7.2;9.6;995.97;14.3;60.08;18.7;8.5;7.2;eor
22876;2667;2020-02-17 00:00:00+00:00;10;18.0;5.3;3;0.0;6;3.0;0;6.3;7.6;1002.67;8.5;68.33;12.7;4.1;2.2;eor
22877;2667;2020-02-18 00:00:00+00:00;10;14.4;5.8;3;3.3;6;0.55;0;6.7;7.0;1009.78;7.3;68.13;9.3;5.4;3.5;eor
22878;2667;2020-02-19 00:00:00+00:00;10;14.4;5.2;3;0.7;6;1.017;0;7.1;6.5;1007.35;5.4;72.71;8.4;1.8;-1.1;eor
22879;2667;2020-02-20 00:00:00+00:00;10;17.5;5.5;3;2.6;6;0.15;0;7.7;7.9;1004.72;7.6;76.21;10.3;4.1;2.8;eor
22880;2667;2020-02-21 00:00:00+00:00;10;11.8;5.3;3;0.0;0;3.817;0;5.5;6.6;1013.71;6.1;70.13;9.9;2.7;0.7;eor
22881;2667;2020-02-22 00:00:00+00:00;10;14.9;5.6;3;3.3;6;0.667;0;5.9;7.4;1010.51;7.8;70.0;11.0;1.9;0.6;eor
22882;2667;2020-02-23 00:00:00+00:00;10;23.1;7.6;3;3.9;6;0.0;0;7.8;10.0;1005.06;10.2;79.96;14.3;4.9;2.7;eor
22883;2667;2020-02-24 00:00:00+00:00;10;12.7;4.6;3;2.3;6;0.033;0;7.3;8.3;1003.85;7.4;78.75;12.6;2.3;-0.2;eor
22884;2667;2020-02-25 00:00:00+00:00;10;16.5;5.7;3;3.0;8;3.95;0;6.2;7.6;989.19;8.2;70.38;11.4;3.1;1.3;eor
22885;2667;2020-02-26 00:00:00+00:00;10;16.3;5.8;3;5.5;8;0.017;0;6.8;6.5;988.08;3.3;83.21;4.8;1.5;0.4;eor
22886;2667;2020-02-27 00:00:00+00:00;10;10.3;4.4;3;12.7;8;0.0;0;7.4;6.3;990.5;2.3;88.21;4.8;0.2;-0.1;eor
22887;2667;2020-02-28 00:00:00+00:00;10;15.9;5.0;3;3.6;6;5.033;0;6.0;6.2;1002.1;4.2;75.79;7.7;1.0;-1.2;eor
22888;2667;2020-02-29 00:00:00+00:00;10;21.1;5.3;3;1.3;6;0.467;0;6.9;8.1;984.77;8.8;71.42;14.2;5.0;2.4;eor
22889;2667;2020-03-01 00:00:00+00:00;10;16.3;5.0;3;11.1;6;2.0;0;6.5;7.1;983.43;7.1;71.04;11.2;3.9;2.3;eor
22890;2667;2020-03-02 00:00:00+00:00;10;12.3;4.1;3;4.3;6;0.35;0;6.2;7.7;980.48;5.9;83.0;10.3;2.0;0.2;eor
22891;2667;2020-03-03 00:00:00+00:00;10;11.8;3.4;3;1.1;6;6.083;0;3.8;6.8;991.39;5.0;78.67;9.3;1.5;-0.9;eor
22892;2667;2020-03-04 00:00:00+00:00;10;11.8;3.3;3;0.5;6;2.883;0;5.7;6.9;998.6;5.5;77.08;10.3;1.5;-0.7;eor
22893;2667;2020-03-05 00:00:00+00:00;10;9.3;4.9;3;16.2;6;0.0;0;8.0;8.1;984.11;5.6;88.17;7.0;4.1;3.3;eor
22894;2667;2020-03-06 00:00:00+00:00;10;11.5;4.5;3;2.2;6;0.0;0;7.3;8.0;984.09;5.5;87.58;7.0;3.6;2.1;eor
22895;2667;2020-03-07 00:00:00+00:00;10;9.1;3.5;3;0.0;6;3.6;0;6.2;6.6;1005.52;6.1;70.96;10.3;2.7;0.8;eor
22896;2667;2020-03-08 00:00:00+00:00;10;13.4;4.6;3;1.2;6;1.883;0;7.1;8.2;1002.08;9.1;71.08;13.7;6.6;5.5;eor
22897;2667;2020-03-09 00:00:00+00:00;10;11.3;3.6;3;7.0;8;1.217;0;6.7;7.8;1001.46;7.7;74.42;10.7;5.8;4.4;eor
22898;2667;2020-03-10 00:00:00+00:00;10;19.0;5.3;3;15.9;6;0.0;0;8.0;10.6;996.3;9.9;85.33;14.3;5.5;4.8;eor
22899;2667;2020-03-11 00:00:00+00:00;10;13.5;4.9;3;19.8;6;0.117;0;7.7;13.2;999.82;12.6;90.5;14.0;11.5;10.8;eor
22900;2667;2020-03-12 00:00:00+00:00;10;17.7;6.5;3;1.1;6;5.633;0;5.1;7.9;999.54;10.5;61.5;13.7;4.5;3.3;eor
22901;2667;2020-03-13 00:00:00+00:00;10;16.5;5.4;3;2.8;8;1.517;0;6.1;7.1;1005.98;7.1;70.75;11.5;3.8;3.0;eor
22902;2667;2020-03-14 00:00:00+00:00;10;8.7;2.8;3;0.3;6;4.283;0;5.1;7.3;1009.1;6.8;75.83;10.9;1.8;-0.1;eor
22903;2667;2020-03-15 00:00:00+00:00;10;12.2;4.5;3;0.0;0;7.05;0;6.3;7.4;1003.86;10.5;58.71;16.0;5.6;4.2;eor
22904;2667;2020-03-16 00:00:00+00:00;10;5.7;2.4;3;0.0;6;9.383;0;4.5;8.1;1007.49;10.8;63.29;18.3;2.2;-0.8;eor
22905;2667;2020-03-17 00:00:00+00:00;10;6.7;2.5;3;0.0;0;9.667;0;5.1;7.9;1017.29;10.8;62.13;16.5;3.8;0.9;eor
22906;2667;2020-03-18 00:00:00+00:00;10;8.2;2.5;3;0.0;0;9.05;0;2.8;8.8;1015.5;10.6;69.25;18.0;1.9;-0.6;eor
22907;2667;2020-03-19 00:00:00+00:00;10;7.2;2.0;3;0.0;0;6.283;0;4.1;9.2;1012.88;11.4;70.42;17.4;4.0;1.4;eor
22908;2667;2020-03-20 00:00:00+00:00;10;10.3;3.6;3;2.0;6;0.667;0;7.2;9.3;1012.15;9.5;77.79;13.1;4.7;4.2;eor
22909;2667;2020-03-21 00:00:00+00:00;10;14.2;6.3;3;0.0;0;8.783;0;3.4;5.5;1014.25;6.4;58.46;10.5;2.6;0.6;eor
22910;2667;2020-03-22 00:00:00+00:00;10;13.4;6.2;3;0.0;0;11.4;0;0.0;3.5;1017.92;5.1;41.5;10.7;0.9;-1.1;eor
22911;2667;2020-03-23 00:00:00+00:00;10;15.1;6.7;3;0.0;0;11.433;0;0.0;2.8;1020.86;4.5;33.75;9.8;0.1;-2.4;eor
22912;2667;2020-03-24 00:00:00+00:00;10;13.7;5.2;3;0.0;0;11.517;0;0.6;2.8;1019.35;4.7;34.88;10.5;-0.3;-4.0;eor
22913;2667;2020-03-25 00:00:00+00:00;10;10.3;5.2;3;0.0;0;11.517;0;0.4;2.6;1013.97;6.4;28.92;13.5;-0.6;-5.0;eor
22914;2667;2020-03-26 00:00:00+00:00;10;11.7;4.5;3;0.0;0;11.517;0;1.1;3.8;1009.4;6.3;39.67;12.2;-0.3;-4.3;eor
22915;2667;2020-03-27 00:00:00+00:00;10;8.7;2.8;3;0.0;0;11.017;0;0.7;5.8;1006.55;9.4;50.88;17.6;-0.1;-2.3;eor
22916;2667;2020-03-28 00:00:00+00:00;10;12.5;4.1;3;0.0;0;11.133;0;0.3;6.4;1008.84;9.2;58.79;17.3;0.6;-1.7;eor
22917;2667;2020-03-29 00:00:00+00:00;10;14.9;6.4;3;0.0;8;1.267;0;5.7;5.3;1015.38;3.6;66.67;7.0;-0.5;-3.0;eor
22918;2667;2020-03-30 00:00:00+00:00;10;8.6;2.9;3;0.6;6;7.367;0;3.3;4.4;1017.48;3.0;56.46;8.6;-4.1;-7.8;eor
22919;2667;2020-03-31 00:00:00+00:00;10;8.4;2.8;3;0.0;0;11.767;0;1.2;4.9;1016.09;4.9;60.13;10.9;-0.8;-4.1;eor
22920;2667;2020-04-01 00:00:00+00:00;10;8.6;2.1;3;0.0;0;11.85;0;0.3;4.1;1009.45;4.4;52.67;11.7;-4.8;-6.9;eor
22921;2667;2020-04-02 00:00:00+00:00;10;10.8;3.2;3;0.0;6;11.067;0;2.0;5.5;1002.45;5.3;63.42;11.4;-4.0;-6.0;eor
22922;2667;2020-04-03 00:00:00+00:00;10;10.1;3.8;3;0.0;0;1.1;0;6.0;6.8;1004.5;8.4;61.83;12.2;1.1;-2.8;eor
22923;2667;2020-04-04 00:00:00+00:00;10;8.2;2.4;3;0.0;0;12.15;0;1.0;5.4;1012.09;7.3;57.38;15.3;-2.8;-5.7;eor
22924;2667;2020-04-05 00:00:00+00:00;10;15.6;5.1;3;0.0;0;12.2;0;0.0;6.0;1010.01;12.8;43.88;20.1;1.2;-1.7;eor
22925;2667;2020-04-06 00:00:00+00:00;10;13.5;4.3;3;0.0;0;12.217;0;0.3;6.4;1009.13;16.3;36.38;23.6;10.1;6.9;eor
22926;2667;2020-04-07 00:00:00+00:00;10;6.7;1.7;3;0.0;0;9.317;0;2.3;10.3;1017.33;15.3;61.46;22.2;6.1;3.2;eor
22927;2667;2020-04-08 00:00:00+00:00;10;6.7;2.2;3;0.0;0;12.0;0;1.0;8.9;1012.73;16.9;50.25;25.0;7.6;4.9;eor
22928;2667;2020-04-09 00:00:00+00:00;10;8.7;2.9;3;0.0;0;11.983;0;0.8;8.9;1012.09;14.7;56.67;23.8;5.0;3.0;eor
22929;2667;2020-04-10 00:00:00+00:00;10;8.9;2.5;3;0.0;0;11.95;0;1.2;8.4;1013.3;13.9;56.25;22.7;4.8;1.7;eor
22930;2667;2020-04-11 00:00:00+00:00;10;6.2;2.5;3;0.0;0;12.383;0;1.4;6.9;1011.15;14.9;42.67;23.6;3.7;0.1;eor
22931;2667;2020-04-12 00:00:00+00:00;10;7.0;2.2;3;0.0;6;11.9;0;1.2;7.7;1003.93;16.2;44.83;24.2;6.9;4.1;eor
22932;2667;2020-04-13 00:00:00+00:00;10;12.5;4.9;3;0.7;6;6.667;0;3.6;6.5;1007.71;8.2;59.79;11.7;1.0;-2.3;eor
22933;2667;2020-04-14 00:00:00+00:00;10;8.7;3.1;3;0.0;0;4.883;0;4.5;5.2;1014.13;5.5;58.38;11.2;0.2;-3.0;eor
22934;2667;2020-04-15 00:00:00+00:00;10;7.2;2.2;3;0.0;0;11.35;0;4.8;5.8;1011.72;9.3;54.29;18.9;-2.2;-3.6;eor
22935;2667;2020-04-16 00:00:00+00:00;10;6.0;2.3;3;0.0;0;12.45;0;2.3;7.1;1004.79;14.7;46.21;24.6;2.9;0.8;eor
22936;2667;2020-04-17 00:00:00+00:00;10;7.2;2.1;3;0.0;0;12.367;0;1.4;8.9;1003.54;15.1;54.88;24.2;4.3;2.4;eor
22937;2667;2020-04-18 00:00:00+00:00;10;8.7;2.6;3;0.0;6;2.95;0;4.6;10.9;1003.43;14.3;68.33;21.4;5.8;4.6;eor
22938;2667;2020-04-19 00:00:00+00:00;10;9.8;3.2;3;0.2;6;1.9;0;5.5;10.2;1005.67;13.2;68.54;18.5;9.5;6.9;eor
22939;2667;2020-04-20 00:00:00+00:00;10;15.3;7.1;3;0.0;0;13.167;0;0.2;5.0;1005.77;13.8;33.13;20.3;7.7;5.1;eor
22940;2667;2020-04-21 00:00:00+00:00;10;16.1;6.2;3;0.0;0;13.2;0;0.6;5.4;1004.85;15.0;33.13;21.6;7.6;2.0;eor
22941;2667;2020-04-22 00:00:00+00:00;10;12.7;5.6;3;0.0;0;13.3;0;0.0;5.6;1007.03;16.5;32.38;23.6;9.3;6.5;eor
22942;2667;2020-04-23 00:00:00+00:00;10;10.6;2.8;3;0.0;0;12.7;0;1.5;6.9;1006.95;15.0;43.88;23.3;3.9;1.0;eor
22943;2667;2020-04-24 00:00:00+00:00;10;10.8;3.9;3;0.0;0;11.817;0;4.0;8.1;1000.92;13.7;54.67;21.9;4.8;2.7;eor
22944;2667;2020-04-25 00:00:00+00:00;10;8.2;3.2;3;0.0;0;9.55;0;2.8;7.4;1001.27;10.5;60.42;16.9;4.6;1.4;eor
22945;2667;2020-04-26 00:00:00+00:00;10;6.3;1.9;3;0.0;0;13.4;0;0.4;7.0;999.22;11.1;58.88;20.4;1.0;-1.7;eor
22946;2667;2020-04-27 00:00:00+00:00;10;8.9;2.4;3;0.0;0;13.283;0;2.7;7.8;996.21;13.2;56.96;23.1;1.9;0.3;eor
22947;2667;2020-04-28 00:00:00+00:00;10;12.0;3.1;3;2.2;6;1.167;0;6.2;11.7;992.53;13.6;74.63;18.5;6.7;4.9;eor
22948;2667;2020-04-29 00:00:00+00:00;10;12.2;3.9;3;3.5;6;2.033;0;6.7;10.8;993.89;14.4;66.58;19.1;10.8;10.0;eor
22949;2667;2020-04-30 00:00:00+00:00;10;14.6;4.2;3;12.6;6;3.3;0;6.5;10.2;990.45;11.5;76.46;17.3;8.0;6.6;eor
22950;2667;2020-05-01 00:00:00+00:00;10;16.5;4.3;3;3.5;6;5.3;0;5.8;9.3;990.34;10.7;74.25;16.4;5.8;4.5;eor
22951;2667;2020-05-02 00:00:00+00:00;10;15.1;3.8;3;4.3;6;3.733;0;5.0;9.5;997.81;9.6;80.13;13.8;4.6;2.0;eor
22952;2667;2020-05-03 00:00:00+00:00;10;6.7;1.8;3;0.2;6;8.367;0;5.1;8.8;1005.79;10.8;70.38;17.4;0.5;-0.2;eor
22953;2667;2020-05-04 00:00:00+00:00;10;10.1;2.7;3;0.0;6;3.517;0;5.5;9.7;1005.74;11.7;71.13;16.0;7.2;5.1;eor
22954;2667;2020-05-05 00:00:00+00:00;10;10.8;2.9;3;0.0;0;13.767;0;2.9;6.4;1008.71;10.2;53.71;15.9;4.0;1.5;eor
22955;2667;2020-05-06 00:00:00+00:00;10;10.5;2.5;3;0.0;0;13.983;0;0.6;6.1;1012.58;10.7;53.13;18.9;-0.4;-1.5;eor
22956;2667;2020-05-07 00:00:00+00:00;10;4.6;1.6;3;0.0;0;12.2;0;2.9;7.2;1011.39;12.9;54.13;21.7;1.8;0.2;eor
22957;2667;2020-05-08 00:00:00+00:00;10;6.2;2.1;3;0.0;0;10.1;0;5.5;9.0;1005.93;15.3;55.75;23.2;5.3;3.6;eor
22958;2667;2020-05-09 00:00:00+00:00;10;7.5;2.4;3;0.0;0;8.283;0;5.3;10.4;1000.52;16.7;56.88;24.3;6.9;6.3;eor
22959;2667;2020-05-10 00:00:00+00:00;10;12.7;2.8;3;1.8;6;1.533;0;6.9;13.2;994.4;15.5;74.75;20.7;8.5;8.2;eor
22960;2667;2020-05-11 00:00:00+00:00;10;17.5;7.1;3;0.1;6;5.167;0;4.8;6.2;999.49;8.2;58.54;13.3;3.0;-0.1;eor
22961;2667;2020-05-12 00:00:00+00:00;10;7.9;2.3;3;0.0;0;9.483;0;2.5;5.6;1006.55;6.3;61.92;13.3;-1.3;-3.5;eor
22962;2667;2020-05-13 00:00:00+00:00;10;10.3;2.9;3;0.0;6;4.55;0;6.1;6.5;1001.6;8.6;60.0;14.8;1.5;0.8;eor
22963;2667;2020-05-14 00:00:00+00:00;10;13.9;4.0;3;0.0;0;12.95;0;1.7;6.0;1006.2;8.8;56.46;15.7;0.9;-1.8;eor
22964;2667;2020-05-15 00:00:00+00:00;10;9.8;3.2;3;0.0;0;14.283;0;0.5;6.0;1008.85;9.6;53.5;16.8;-0.7;-2.5;eor
22965;2667;2020-05-16 00:00:00+00:00;10;9.9;2.9;3;0.0;0;11.567;0;2.8;7.0;1010.81;11.1;57.04;19.0;-0.6;-1.7;eor
22966;2667;2020-05-17 00:00:00+00:00;10;9.6;2.4;3;0.0;0;14.183;0;1.2;8.0;1012.06;12.2;59.88;19.8;3.9;1.6;eor
22967;2667;2020-05-18 00:00:00+00:00;10;9.4;3.1;3;0.0;0;13.833;0;3.2;9.6;1011.25;15.7;57.25;24.0;4.6;2.7;eor
22968;2667;2020-05-19 00:00:00+00:00;10;9.4;2.9;3;0.0;0;10.867;0;3.8;10.2;1010.03;17.0;54.67;24.3;5.4;3.6;eor
22969;2667;2020-05-20 00:00:00+00:00;10;7.2;3.1;3;0.0;0;8.817;0;3.8;12.7;1010.29;17.2;65.79;22.6;12.4;9.8;eor
22970;2667;2020-05-21 00:00:00+00:00;10;8.2;2.2;3;0.0;0;14.467;0;2.3;12.0;1009.24;19.2;58.5;28.5;7.9;5.9;eor
22971;2667;2020-05-22 00:00:00+00:00;10;14.1;3.8;3;1.4;6;0.15;0;7.1;15.1;1007.09;19.6;67.5;27.0;12.2;10.7;eor
22972;2667;2020-05-23 00:00:00+00:00;10;12.0;4.4;3;0.0;6;4.333;0;5.5;9.9;1011.78;15.0;58.58;19.9;10.2;7.8;eor
22973;2667;2020-05-24 00:00:00+00:00;10;13.4;4.2;3;1.2;6;1.917;0;5.4;10.6;1017.38;13.1;70.38;17.7;7.7;4.9;eor
22974;2667;2020-05-25 00:00:00+00:00;10;11.0;4.0;3;0.0;0;4.183;0;5.2;12.3;1021.07;15.2;72.67;20.5;8.6;6.0;eor
22975;2667;2020-05-26 00:00:00+00:00;10;9.3;2.7;3;0.0;0;14.767;0;3.3;9.3;1022.5;15.6;57.75;23.4;5.1;2.9;eor
22976;2667;2020-05-27 00:00:00+00:00;10;10.1;3.3;3;0.0;0;13.167;0;2.0;10.2;1020.61;18.1;51.54;25.3;8.3;5.9;eor
22977;2667;2020-05-28 00:00:00+00:00;10;10.6;4.1;3;0.0;0;14.967;0;1.3;8.0;1019.46;15.9;46.83;22.2;9.1;5.8;eor
22978;2667;2020-05-29 00:00:00+00:00;10;8.7;2.3;3;0.0;0;13.1;0;1.0;7.7;1014.67;16.1;46.42;24.2;4.9;2.9;eor
22979;2667;2020-05-30 00:00:00+00:00;10;10.1;3.4;3;0.0;0;11.417;0;1.7;7.7;1011.16;16.8;43.0;24.5;5.8;3.8;eor
22980;2667;2020-05-31 00:00:00+00:00;10;10.6;3.0;3;0.0;0;13.267;0;3.3;8.2;1009.93;16.3;46.88;23.2;7.7;5.3;eor
22981;2667;2020-06-01 00:00:00+00:00;10;7.7;2.3;3;0.0;0;14.4;0;1.9;9.5;1009.02;19.5;46.25;28.3;7.8;5.6;eor
22982;2667;2020-06-02 00:00:00+00:00;10;8.2;2.3;3;0.0;0;13.95;0;5.0;10.2;1004.19;20.8;45.54;29.1;8.6;6.7;eor
22983;2667;2020-06-03 00:00:00+00:00;10;8.6;2.6;3;3.1;6;9.033;0;6.5;11.6;993.34;20.0;51.42;26.4;12.1;9.9;eor
22984;2667;2020-06-04 00:00:00+00:00;10;10.3;3.5;3;6.6;6;0.0;0;7.9;13.7;985.78;13.6;87.92;18.0;9.2;9.0;eor
22985;2667;2020-06-05 00:00:00+00:00;10;16.1;4.0;3;12.1;6;0.6;0;6.8;10.5;985.4;10.3;84.13;13.7;7.5;6.4;eor
22986;2667;2020-06-06 00:00:00+00:00;10;14.2;4.6;3;0.1;6;5.1;0;5.7;8.7;989.65;12.9;60.5;18.9;7.2;5.2;eor
22987;2667;2020-06-07 00:00:00+00:00;10;10.5;3.8;3;0.0;0;7.35;0;4.8;9.1;996.26;14.2;57.5;20.4;8.3;6.4;eor
22988;2667;2020-06-08 00:00:00+00:00;10;8.7;2.5;3;0.0;0;6.933;0;5.8;11.0;1002.32;14.4;69.21;20.5;7.9;6.4;eor
22989;2667;2020-06-09 00:00:00+00:00;10;11.1;2.9;3;8.1;6;5.383;0;6.0;12.9;1004.97;14.2;80.75;19.8;8.5;7.8;eor
22990;2667;2020-06-10 00:00:00+00:00;10;5.7;1.8;3;1.1;6;0.383;0;7.3;13.9;1003.18;15.6;79.33;19.7;11.6;11.5;eor
22991;2667;2020-06-11 00:00:00+00:00;10;6.7;1.9;3;0.0;6;1.017;0;6.9;13.8;999.02;16.3;75.58;20.3;11.5;10.2;eor
22992;2667;2020-06-12 00:00:00+00:00;10;12.0;3.9;3;0.0;6;13.833;0;3.0;14.4;995.62;20.5;63.83;28.2;9.8;8.4;eor
22993;2667;2020-06-13 00:00:00+00:00;10;6.2;2.2;3;0.1;6;4.8;0;5.6;16.1;999.17;20.6;66.96;25.9;16.3;15.9;eor
22994;2667;2020-06-14 00:00:00+00:00;10;10.3;3.4;3;0.8;6;0.15;0;7.5;15.9;1002.26;18.7;73.63;20.7;16.0;15.2;eor
22995;2667;2020-06-15 00:00:00+00:00;10;6.2;2.0;3;1.7;6;0.5;0;7.8;15.6;1005.08;18.9;71.46;21.0;15.9;15.3;eor
22996;2667;2020-06-16 00:00:00+00:00;10;9.9;1.8;3;9.6;6;2.183;0;7.0;17.5;1003.95;17.5;87.67;22.3;14.2;12.7;eor
22997;2667;2020-06-17 00:00:00+00:00;10;15.4;1.8;3;19.8;6;1.45;0;6.1;16.8;999.92;17.6;84.92;24.4;11.3;10.8;eor
22998;2667;2020-06-18 00:00:00+00:00;10;8.1;2.6;3;0.7;6;4.267;0;6.0;15.2;1000.39;18.4;73.92;23.0;12.7;11.9;eor
22999;2667;2020-06-19 00:00:00+00:00;10;10.3;2.5;3;7.6;6;11.083;0;4.4;15.0;1004.56;17.5;77.04;24.6;10.5;9.3;eor
23000;2667;2020-06-20 00:00:00+00:00;10;9.3;2.6;3;0.0;0;7.967;0;3.5;13.6;1009.08;17.5;71.29;23.6;10.5;9.6;eor
23001;2667;2020-06-21 00:00:00+00:00;10;7.7;2.4;3;0.0;6;9.75;0;4.2;13.5;1008.43;19.6;62.42;26.8;9.2;8.2;eor
23002;2667;2020-06-22 00:00:00+00:00;10;10.3;2.6;3;0.0;6;7.2;0;4.3;14.0;1012.97;17.6;71.04;23.4;12.6;11.1;eor
23003;2667;2020-06-23 00:00:00+00:00;10;5.7;2.1;3;0.0;0;15.217;0;0.3;13.2;1013.1;20.5;58.75;28.1;10.2;8.7;eor
23004;2667;2020-06-24 00:00:00+00:00;10;8.9;3.2;3;0.0;0;15.383;0;1.1;12.4;1010.32;23.0;46.92;29.5;13.0;11.6;eor
23005;2667;2020-06-25 00:00:00+00:00;10;11.3;3.7;3;0.0;0;11.067;0;2.0;15.6;1006.74;22.7;56.83;28.9;16.4;13.5;eor
23006;2667;2020-06-26 00:00:00+00:00;10;12.5;3.6;3;0.0;6;11.633;0;2.4;15.7;1000.75;23.2;57.29;31.0;16.7;15.3;eor
23007;2667;2020-06-27 00:00:00+00:00;10;13.4;4.2;3;1.2;6;3.35;0;6.4;17.5;999.26;22.8;64.04;28.8;18.3;17.0;eor
23008;2667;2020-06-28 00:00:00+00:00;10;11.8;4.2;3;4.9;6;1.4;0;6.6;14.1;1001.73;19.5;61.96;22.6;14.7;12.5;eor
23009;2667;2020-06-29 00:00:00+00:00;10;13.2;4.2;3;4.0;6;7.35;0;5.2;12.1;1001.22;17.4;62.5;22.4;12.9;12.5;eor
23010;2667;2020-06-30 00:00:00+00:00;10;12.5;4.5;3;0.1;6;3.3;0;6.2;12.1;999.32;18.4;57.25;22.8;13.1;12.0;eor
